,natureza_acidente,bairro,tipo,condicao_via,dia_da_semana,mes,ano,hora_bruta
21224,1,13,0,4,0,11,2019,8
21225,1,90,1,4,0,11,2019,8
21226,1,90,0,4,0,11,2019,8
21227,1,78,12,4,0,11,2019,9
21228,0,50,1,4,0,11,2019,9
21229,1,31,12,4,0,11,2019,9
21230,1,78,0,1,0,11,2019,9
21231,1,70,1,4,0,11,2019,10
21232,1,78,0,4,0,11,2019,10
21233,1,13,0,4,0,11,2019,11
21234,0,7,12,4,0,11,2019,11
21235,1,13,0,4,0,11,2019,11
21236,1,1,0,4,0,11,2019,12
21237,1,81,9,1,0,11,2019,12
21238,1,39,0,4,0,11,2019,13
21239,1,39,12,4,0,11,2019,14
21240,1,49,0,4,0,11,2019,14
21241,1,90,0,4,0,11,2019,14
21242,1,75,1,4,0,11,2019,14
21243,1,49,12,4,0,11,2019,14
21244,1,39,0,4,0,11,2019,14
21245,1,34,0,4,0,11,2019,15
21246,1,13,12,4,0,11,2019,15
21247,1,13,7,4,0,11,2019,15
21248,1,52,0,4,0,11,2019,15
21249,1,37,0,4,0,11,2019,15
21250,0,23,0,4,0,11,2019,16
21251,0,58,0,4,0,11,2019,16
21252,1,69,12,4,0,11,2019,17
21253,2,68,3,4,0,11,2019,17
21254,1,23,12,4,0,11,2019,17
21255,1,69,9,1,0,11,2019,18
21256,1,12,12,4,0,11,2019,18
21257,1,74,12,4,0,11,2019,18
21258,1,14,0,4,0,11,2019,18
21259,1,49,0,4,0,11,2019,21
21260,0,81,1,4,0,11,2019,
21261,1,45,12,4,0,11,2019,22
21262,1,12,12,4,0,11,2019,22
21263,1,57,11,4,0,11,2019,22
21264,1,83,1,4,1,11,2019,7
21265,1,31,12,4,1,11,2019,8
21266,1,12,0,4,1,11,2019,8
21267,1,50,0,4,1,11,2019,8
21268,1,34,0,4,1,11,2019,9
21269,1,7,12,4,1,11,2019,9
21270,1,1,9,1,1,11,2019,9
21271,1,49,1,4,1,11,2019,9
21272,1,47,1,4,1,11,2019,10
21273,0,91,0,4,1,11,2019,10
21274,1,31,0,4,1,11,2019,10
21275,1,31,12,4,1,11,2019,11
21276,1,67,0,4,1,11,2019,11
21277,1,49,9,1,1,11,2019,12
21278,0,69,12,4,1,11,2019,13
21279,1,81,0,4,1,11,2019,13
21280,1,8,9,1,1,11,2019,14
21281,1,58,1,4,1,11,2019,14
21282,1,86,7,4,1,11,2019,15
21283,1,46,12,4,1,11,2019,15
21284,0,10,1,4,1,11,2019,15
21285,1,24,0,4,1,11,2019,15
21286,1,6,0,4,1,11,2019,15
21287,1,24,9,1,1,11,2019,15
21288,1,14,0,4,1,11,2019,15
21289,1,40,9,1,1,11,2019,16
21290,1,57,0,4,1,11,2019,16
21291,1,23,8,4,1,11,2019,16
21292,1,45,9,1,1,11,2019,16
21293,1,58,0,4,1,11,2019,16
21294,1,75,0,4,1,11,2019,16
21295,0,15,1,4,1,11,2019,16
21296,1,8,0,4,1,11,2019,17
21297,0,12,0,4,1,11,2019,18
21298,1,49,0,4,1,11,2019,18
21299,0,69,0,4,1,11,2019,18
21300,1,69,12,4,1,11,2019,18
21301,1,1,7,4,1,11,2019,18
21302,1,58,0,4,1,11,2019,21
21303,1,23,0,4,2,11,2019,6
21304,1,90,0,4,2,11,2019,6
21305,1,53,12,4,2,11,2019,7
21306,0,58,0,4,2,11,2019,7
21307,1,47,12,4,2,11,2019,7
21308,1,69,11,4,2,11,2019,8
21309,1,42,12,4,2,11,2019,8
21310,1,1,0,4,2,11,2019,9
21311,1,37,0,0,2,11,2019,9
21312,1,13,12,4,2,11,2019,10
21313,1,45,1,4,2,11,2019,10
21314,1,12,8,4,2,11,2019,11
21315,0,64,3,4,2,11,2019,11
21316,0,83,0,4,2,11,2019,12
21317,1,58,0,4,2,11,2019,13
21318,1,78,0,4,2,11,2019,13
21319,0,44,1,4,2,11,2019,14
21320,1,7,12,4,2,11,2019,14
21321,0,66,0,4,2,11,2019,14
21322,1,78,0,4,2,11,2019,15
21323,1,78,9,1,2,11,2019,15
21324,1,81,12,4,2,11,2019,16
21325,1,39,0,4,2,11,2019,16
21326,0,46,12,4,2,11,2019,17
21327,1,65,1,4,2,11,2019,17
21328,0,58,1,4,2,11,2019,17
21329,0,90,11,4,2,11,2019,17
21330,1,9,0,4,2,11,2019,17
21331,1,13,0,4,2,11,2019,18
21332,1,58,1,4,2,11,2019,18
21333,1,58,9,1,2,11,2019,18
21334,1,51,8,4,2,11,2019,19
21335,1,45,11,4,2,11,2019,20
21336,0,31,0,4,2,11,2019,20
21337,1,13,12,4,3,11,2019,7
21338,1,1,12,4,3,11,2019,7
21339,0,7,10,4,3,11,2019,7
21340,1,37,0,4,3,11,2019,7
21341,1,74,9,1,3,11,2019,7
21342,1,65,0,4,3,11,2019,7
21343,1,8,9,1,3,11,2019,7
21344,1,88,9,1,3,11,2019,8
21345,1,48,12,4,3,11,2019,8
21346,1,10,0,4,3,11,2019,8
21347,1,12,9,1,3,11,2019,9
21348,1,12,12,4,3,11,2019,9
21349,0,31,3,4,3,11,2019,9
21350,1,13,9,1,3,11,2019,10
21351,1,49,12,4,3,11,2019,11
21352,0,12,12,4,3,11,2019,11
21353,1,12,9,1,3,11,2019,12
21354,1,48,8,1,3,11,2019,12
21355,0,90,1,4,3,11,2019,12
21356,1,1,0,4,3,11,2019,12
21357,0,85,3,4,3,11,2019,13
21358,1,1,0,4,3,11,2019,13
21359,1,1,9,1,3,11,2019,13
21360,1,23,1,4,3,11,2019,14
21361,1,67,1,4,3,11,2019,14
21362,1,46,1,4,3,11,2019,15
21363,1,58,12,4,3,11,2019,15
21364,1,1,9,1,3,11,2019,15
21365,1,31,0,4,3,11,2019,15
21366,0,39,0,4,3,11,2019,15
21367,1,47,0,4,3,11,2019,15
21368,0,81,9,1,3,11,2019,16
21369,0,73,1,4,3,11,2019,16
21370,1,31,9,1,3,11,2019,16
21371,1,39,12,1,3,11,2019,16
21372,1,58,11,4,3,11,2019,16
21373,1,9,0,4,3,11,2019,18
21374,1,8,1,4,3,11,2019,18
21375,1,65,12,4,3,11,2019,18
21376,1,14,0,4,3,11,2019,18
21377,1,47,0,4,3,11,2019,18
21378,1,1,0,4,3,11,2019,18
21379,1,92,9,1,3,11,2019,19
21380,0,58,1,4,3,11,2019,20
21381,2,31,10,4,3,11,2019,21
21382,1,84,0,4,3,11,2019,22
21383,1,65,12,4,4,11,2019,0
21384,0,12,1,4,4,11,2019,4
21385,1,34,0,4,4,11,2019,6
21386,0,12,1,4,4,11,2019,6
21387,0,67,10,1,4,11,2019,7
21388,1,65,0,4,4,11,2019,7
21389,0,49,0,4,4,11,2019,8
21390,1,52,1,4,4,11,2019,8
21391,1,85,12,4,4,11,2019,8
21392,1,49,12,4,4,11,2019,8
21393,0,34,1,4,4,11,2019,9
21394,1,22,12,4,4,11,2019,9
21395,1,23,0,4,4,11,2019,9
21396,1,1,0,4,4,11,2019,9
21397,0,7,7,4,4,11,2019,9
21398,0,58,0,4,4,11,2019,9
21399,1,12,12,4,4,11,2019,10
21400,1,8,7,4,4,11,2019,10
21401,1,12,0,4,4,11,2019,11
21402,1,13,0,4,4,11,2019,11
21403,1,58,9,1,4,11,2019,11
21404,1,90,12,4,4,11,2019,12
21405,0,35,0,4,4,11,2019,13
21406,1,34,9,1,4,11,2019,13
21407,1,53,1,4,4,11,2019,14
21408,1,8,0,4,4,11,2019,14
21409,0,85,3,4,4,11,2019,14
21410,0,79,9,1,4,11,2019,14
21411,1,19,0,4,4,11,2019,14
21412,1,12,0,4,4,11,2019,14
21413,1,60,0,4,4,11,2019,15
21414,1,58,9,4,4,11,2019,15
21415,1,8,1,4,4,11,2019,15
21416,1,58,1,4,4,11,2019,16
21417,1,50,0,4,4,11,2019,16
21418,1,1,12,4,4,11,2019,16
21419,1,67,0,4,4,11,2019,16
21420,1,49,0,4,4,11,2019,16
21421,1,13,0,4,4,11,2019,16
21422,1,31,1,4,4,11,2019,
21423,1,85,7,4,4,11,2019,16
21424,1,12,9,1,4,11,2019,17
21425,1,56,1,4,4,11,2019,18
21426,1,12,11,4,4,11,2019,18
21427,0,87,0,4,4,11,2019,19
21428,0,1,12,4,4,11,2019,19
21429,1,49,9,1,4,11,2019,20
21430,1,40,9,1,4,11,2019,20
21431,0,49,1,4,4,11,2019,20
21432,1,58,7,4,4,11,2019,21
21433,0,60,1,4,4,11,2019,22
21434,1,8,12,4,5,11,2019,2
21435,0,83,0,4,5,11,2019,3
21436,1,49,0,4,5,11,2019,6
21437,0,49,0,4,5,11,2019,6
21438,1,12,0,4,5,11,2019,7
21439,1,13,0,4,5,11,2019,8
21440,1,52,0,4,5,11,2019,8
21441,1,34,12,4,5,11,2019,9
21442,1,78,12,4,5,11,2019,9
21443,1,81,12,4,5,11,2019,9
21444,0,14,12,4,5,11,2019,9
21445,1,48,9,1,5,11,2019,9
21446,1,85,1,4,5,11,2019,9
21447,1,12,12,4,5,11,2019,10
21448,1,81,12,4,5,11,2019,10
21449,1,12,1,4,5,11,2019,12
21450,1,12,0,4,5,11,2019,12
21451,1,23,0,4,5,11,2019,12
21452,1,1,9,1,5,11,2019,12
21453,1,43,9,1,5,11,2019,12
21454,1,46,12,4,5,11,2019,13
21455,1,45,9,1,5,11,2019,13
21456,1,8,0,4,5,11,2019,14
21457,1,12,6,4,5,11,2019,14
21458,1,23,0,4,5,11,2019,14
21459,0,53,0,4,5,11,2019,14
21460,1,42,12,4,5,11,2019,15
21461,1,58,0,4,5,11,2019,16
21462,1,55,0,4,5,11,2019,16
21463,1,13,0,4,5,11,2019,16
21464,1,34,12,4,5,11,2019,16
21465,1,53,0,4,5,11,2019,17
21466,1,48,11,4,5,11,2019,18
21467,1,85,9,1,5,11,2019,19
21468,0,50,11,4,5,11,2019,19
21469,1,58,9,1,5,11,2019,19
21470,1,19,0,4,5,11,2019,20
21471,1,65,1,4,5,11,2019,20
21472,0,6,0,4,5,11,2019,21
21473,1,23,8,4,5,11,2019,21
21474,1,92,0,4,5,11,2019,21
21475,1,12,1,4,5,11,2019,22
21476,1,12,9,1,6,11,2019,3
21477,1,12,6,1,6,11,2019,5
21478,1,12,7,4,6,11,2019,6
21479,1,9,7,4,6,11,2019,8
21480,0,5,3,4,6,11,2019,9
21481,1,49,1,4,6,11,2019,10
21482,1,11,1,4,6,11,2019,11
21483,1,13,1,4,6,11,2019,12
21484,1,41,9,1,6,11,2019,13
21485,0,25,0,4,6,11,2019,14
21486,1,72,0,4,6,11,2019,15
21487,0,23,12,4,6,11,2019,15
21488,0,8,1,4,6,11,2019,17
21489,0,11,3,4,6,11,2019,17
21490,1,52,12,4,6,11,2019,17
21491,0,12,3,4,6,11,2019,18
21492,1,25,0,4,6,11,2019,19
21493,1,36,7,4,6,11,2019,19
21494,1,5,9,1,6,11,2019,19
21495,0,69,6,4,6,11,2019,20
21496,1,85,0,4,6,11,2019,20
21497,1,81,1,4,6,11,2019,21
21498,1,87,12,4,6,11,2019,22
21499,1,23,0,4,0,11,2019,7
21500,1,47,12,4,0,11,2019,7
21501,1,65,11,4,0,11,2019,8
21502,1,12,0,4,0,11,2019,8
21503,1,12,0,4,0,11,2019,8
21504,1,49,12,4,0,11,2019,8
21505,1,42,0,4,0,11,2019,8
21506,1,40,0,4,0,11,2019,8
21507,1,12,0,4,0,11,2019,9
21508,1,45,12,4,0,11,2019,9
21509,0,38,0,4,0,11,2019,10
21510,1,24,0,4,4,11,2019,10
21511,1,12,1,4,0,11,2019,11
21512,1,50,0,4,0,11,2019,11
21513,1,85,1,4,0,11,2019,12
21514,0,67,3,4,0,11,2019,12
21515,1,31,0,4,0,11,2019,12
21516,1,45,0,4,0,11,2019,12
21517,1,46,0,4,0,11,2019,13
21518,1,49,12,4,0,11,2019,13
21519,1,65,1,4,0,11,2019,13
21520,1,50,0,4,0,11,2019,13
21521,1,12,9,1,0,11,2019,13
21522,1,39,9,1,0,11,2019,14
21523,1,37,9,1,0,11,2019,14
21524,1,40,1,4,0,11,2019,14
21525,1,46,1,4,0,11,2019,15
21526,1,58,0,4,0,11,2019,15
21527,1,12,0,4,0,11,2019,15
21528,1,50,9,1,0,11,2019,16
21529,1,40,0,4,0,11,2019,16
21530,0,37,8,4,0,11,2019,16
21531,0,48,3,4,0,11,2019,16
21532,1,22,9,1,0,11,2019,17
21533,1,13,0,4,0,11,2019,17
21534,1,15,1,4,0,11,2019,17
21535,1,3,9,1,0,11,2019,17
21536,0,51,1,4,0,11,2019,18
21537,1,75,0,4,0,11,2019,18
21538,1,83,0,4,0,11,2019,18
21539,1,20,12,4,0,11,2019,18
21540,1,50,1,4,0,11,2019,18
21541,1,91,9,1,0,11,2019,18
21542,1,12,12,4,0,11,2019,18
21543,1,50,0,4,0,11,2019,19
21544,1,53,0,4,0,11,2019,22
21545,1,49,12,4,1,11,2019,6
21546,1,12,9,1,1,11,2019,6
21547,1,67,11,4,1,11,2019,7
21548,1,34,12,4,1,11,2019,7
21549,1,73,11,4,1,11,2019,7
21550,1,90,0,4,1,11,2019,7
21551,1,34,0,4,1,11,2019,8
21552,1,36,0,4,1,11,2019,8
21553,1,34,9,1,1,11,2019,9
21554,1,69,8,4,1,11,2019,10
21555,1,53,12,4,1,11,2019,10
21556,1,32,0,4,1,11,2019,10
21557,1,12,0,4,1,11,2019,10
21558,1,89,1,4,1,11,2019,11
21559,1,90,1,4,1,11,2019,11
21560,1,78,12,4,1,11,2019,11
21561,1,34,12,4,1,11,2019,11
21562,1,50,12,4,1,11,2019,11
21563,1,1,0,4,1,11,2019,12
21564,0,25,1,4,1,11,2019,12
21565,1,87,0,4,1,11,2019,12
21566,1,49,0,4,1,11,2019,13
21567,1,34,0,4,1,11,2019,13
21568,1,12,1,4,1,11,2019,14
21569,1,84,9,1,1,11,2019,14
21570,0,12,0,4,1,11,2019,15
21571,1,83,0,4,1,11,2019,15
21572,1,23,0,4,1,11,2019,16
21573,0,45,0,4,1,11,2019,16
21574,1,49,9,1,1,11,2019,16
21575,1,18,10,4,1,11,2019,17
21576,1,1,9,1,1,11,2019,18
21577,1,74,0,4,1,11,2019,18
21578,1,81,12,4,1,11,2019,18
21579,1,12,0,4,1,11,2019,18
21580,1,85,12,4,1,11,2019,18
21581,1,83,0,4,1,11,2019,20
21582,0,12,1,4,1,11,2019,20
21583,1,23,12,4,1,11,2019,20
21584,1,84,0,4,1,11,2019,21
21585,1,85,12,4,1,11,2019,22
21586,1,37,12,4,2,11,2019,7
21587,0,34,3,4,2,11,2019,7
21588,0,43,11,4,2,11,2019,7
21589,1,25,12,4,2,11,2019,7
21590,1,31,9,1,2,11,2019,7
21591,1,39,0,4,2,11,2019,8
21592,1,39,0,4,2,11,2019,8
21593,0,13,0,4,2,11,2019,8
21594,1,34,0,4,2,11,2019,8
21595,1,53,1,4,2,11,2019,8
21596,1,49,9,1,2,11,2019,8
21597,1,50,12,4,2,11,2019,9
21598,0,1,1,4,2,11,2019,9
21599,0,31,0,4,2,11,2019,9
21600,1,1,12,4,2,11,2019,9
21601,1,78,9,1,2,11,2019,9
21602,1,22,1,4,2,11,2019,10
21603,1,12,12,4,2,11,2019,10
21604,1,51,1,4,2,11,2019,10
21605,1,47,12,4,2,11,2019,10
21606,1,49,0,4,2,11,2019,11
21607,0,49,12,4,2,11,2019,11
21608,1,37,12,4,2,11,2019,11
21609,1,79,1,4,2,11,2019,11
21610,1,12,9,1,2,11,2019,11
21611,0,1,3,4,2,11,2019,12
21612,0,83,12,4,2,11,2019,12
21613,1,34,0,4,2,11,2019,12
21614,1,59,12,4,2,11,2019,12
21615,0,1,3,1,2,11,2019,13
21616,1,78,1,4,2,11,2019,13
21617,1,10,12,4,2,11,2019,13
21618,1,27,12,4,2,11,2019,14
21619,1,47,12,4,2,11,2019,15
21620,1,28,9,1,2,11,2019,15
21621,0,78,1,4,2,11,2019,16
21622,1,49,1,4,2,11,2019,17
21623,1,58,0,4,2,11,2019,18
21624,0,47,9,1,2,11,2019,
21625,1,69,0,4,2,11,2019,19
21626,1,58,0,4,2,11,2019,19
21627,0,31,4,4,2,11,2019,19
21628,0,69,10,4,2,11,2019,19
21629,0,12,12,4,2,11,2019,19
21630,1,58,0,4,2,11,2019,20
21631,1,49,0,4,2,11,2019,20
21632,0,23,10,4,2,11,2019,21
21633,1,12,12,4,2,11,2019,21
21634,0,12,0,4,2,11,2019,22
21635,1,12,9,1,3,11,2019,0
21636,1,23,12,4,3,11,2019,7
21637,1,31,12,4,3,11,2019,7
21638,1,78,0,4,3,11,2019,8
21639,1,39,0,4,3,11,2019,8
21640,1,32,9,1,3,11,2019,8
21641,1,31,12,4,3,11,2019,9
21642,1,39,0,4,3,11,2019,9
21643,1,6,9,1,3,11,2019,9
21644,1,40,12,4,3,11,2019,9
21645,1,1,0,4,3,11,2019,9
21646,1,31,12,4,3,11,2019,9
21647,1,40,1,4,3,11,2019,10
21648,1,25,9,1,3,11,2019,10
21649,1,34,11,4,3,11,2019,10
21650,1,7,0,4,3,11,2019,10
21651,1,13,0,4,3,11,2019,11
21652,1,6,8,4,3,11,2019,11
21653,1,34,0,4,3,11,2019,11
21654,1,31,12,4,3,11,2019,11
21655,1,1,0,4,3,11,2019,11
21656,1,69,9,4,3,11,2019,12
21657,0,12,9,4,3,11,2019,12
21658,1,13,9,1,3,11,2019,12
21659,1,42,0,4,3,11,2019,12
21660,1,83,9,1,3,11,2019,12
21661,1,53,0,4,3,11,2019,12
21662,1,42,12,4,3,11,2019,13
21663,1,13,12,4,3,11,2019,13
21664,1,13,0,4,3,11,2019,13
21665,1,10,1,4,3,11,2019,13
21666,1,53,9,1,3,11,2019,13
21667,1,75,0,4,3,11,2019,14
21668,1,45,12,4,3,11,2019,14
21669,1,85,9,1,3,11,2019,14
21670,1,67,9,1,3,11,2019,14
21671,1,9,0,4,3,11,2019,14
21672,1,78,0,4,3,11,2019,14
21673,0,49,0,4,3,11,2019,14
21674,1,56,12,4,3,11,2019,14
21675,1,78,9,1,3,11,2019,15
21676,1,31,0,4,3,11,2019,15
21677,1,17,9,1,3,11,2019,15
21678,1,13,1,4,3,11,2019,15
21679,1,81,0,4,3,11,2019,15
21680,1,51,12,4,3,11,2019,16
21681,1,81,12,4,3,11,2019,16
21682,1,39,0,4,3,11,2019,16
21683,1,49,1,1,3,11,2019,16
21684,1,40,0,4,3,11,2019,16
21685,0,13,1,4,3,11,2019,16
21686,1,23,0,4,3,11,2019,16
21687,1,69,0,4,3,11,2019,17
21688,1,42,9,1,3,11,2019,18
21689,1,10,1,4,3,11,2019,18
21690,1,7,9,1,3,11,2019,18
21691,1,49,1,4,3,11,2019,18
21692,1,84,0,4,3,11,2019,20
21693,1,29,0,4,3,11,2019,20
21694,0,24,0,4,3,11,2019,20
21695,1,48,12,4,3,11,2019,21
21696,1,13,0,4,3,11,2019,21
21697,1,31,1,4,3,11,2019,22
21698,1,45,0,4,3,11,2019,22
21699,0,12,9,1,3,11,2019,22
21700,1,66,1,4,4,11,2019,0
21701,1,49,1,4,4,11,2019,7
21702,1,1,8,4,4,11,2019,8
21703,1,53,0,4,4,11,2019,12
21704,1,50,12,4,4,11,2019,11
21705,1,30,9,1,4,11,2019,13
21706,1,9,9,1,4,11,2019,15
21707,1,56,12,4,4,11,2019,16
21708,1,81,0,4,4,11,2019,18
21709,1,12,1,4,4,11,2019,18
21710,0,9,2,1,4,11,2019,18
21711,1,12,1,4,4,11,2019,18
21712,0,31,1,4,4,11,2019,19
21713,1,34,9,1,4,11,2019,21
21714,1,92,0,4,4,11,2019,21
21715,0,75,10,4,4,11,2019,23
21716,0,50,7,4,5,11,2019,0
21717,1,39,8,4,5,11,2019,0
21718,1,81,1,4,5,11,2019,1
21719,1,49,7,4,5,11,2019,3
21720,0,58,12,4,5,11,2019,5
21721,1,75,1,4,5,11,2019,6
21722,1,51,0,4,5,11,2019,8
21723,1,39,9,1,5,11,2019,8
21724,1,65,0,4,5,11,2019,8
21725,1,14,0,4,5,11,2019,9
21726,1,77,12,4,5,11,2019,11
21727,1,23,12,4,5,11,2019,12
21728,1,37,0,4,5,11,2019,13
21729,0,12,15,4,5,11,2019,13
21730,0,78,9,1,5,11,2019,13
21731,1,12,12,4,5,11,2019,17
21732,1,65,8,4,5,11,2019,17
21733,1,12,12,4,5,11,2019,20
21734,1,92,1,4,6,11,2019,3
21735,0,32,9,4,6,11,2019,5
21736,1,58,12,4,6,11,2019,8
21737,1,12,0,4,6,11,2019,8
21738,1,42,8,4,6,11,2019,10
21739,1,92,0,4,6,11,2019,10
21740,0,8,10,1,6,11,2019,10
21741,1,30,9,1,6,11,2019,10
21742,1,90,12,4,6,11,2019,11
21743,1,83,0,4,6,11,2019,11
21744,1,67,9,1,6,11,2019,12
21745,0,85,12,4,6,11,2019,12
21746,1,34,11,4,6,11,2019,12
21747,1,57,11,4,6,11,2019,13
21748,1,79,0,4,6,11,2019,13
21749,0,12,0,4,6,11,2019,14
21750,1,31,9,1,6,11,2019,16
21751,1,12,0,4,6,11,2019,17
21752,1,64,0,4,6,11,2019,17
21753,1,49,9,1,6,11,2019,18
21754,1,12,0,4,6,11,2019,19
21755,1,23,0,4,6,11,2019,19
21756,0,75,1,4,6,11,2019,19
21757,0,48,10,4,6,11,2019,19
21758,1,7,9,1,6,11,2019,20
21759,1,49,1,4,6,11,2019,21
21760,1,29,9,1,6,11,2019,22
21761,0,75,7,4,0,11,2019,0
21762,1,42,9,1,0,11,2019,6
21763,1,83,0,4,0,11,2019,6
21764,1,67,0,4,0,11,2019,7
21765,0,35,9,1,0,11,2019,7
21766,1,53,1,4,0,11,2019,7
21767,1,49,9,1,0,11,2019,7
21768,0,69,3,4,0,11,2019,8
21769,0,35,11,0,0,11,2019,8
21770,1,34,12,4,0,11,2019,8
21771,1,78,9,1,0,11,2019,9
21772,1,92,9,1,0,11,2019,9
21773,1,57,12,4,0,11,2019,10
21774,1,58,12,4,0,11,2019,10
21775,1,65,0,4,0,11,2019,10
21776,1,13,9,1,0,11,2019,11
21777,1,18,8,4,0,11,2019,11
21778,0,34,12,4,0,11,2019,11
21779,1,8,0,4,0,11,2019,11
21780,1,46,7,4,0,11,2019,12
21781,1,12,1,4,0,11,2019,12
21782,1,1,0,4,0,11,2019,12
21783,1,45,0,4,0,11,2019,13
21784,1,13,0,4,0,11,2019,13
21785,1,9,0,4,0,11,2019,13
21786,1,24,0,4,0,11,2019,13
21787,1,64,12,4,0,11,2019,14
21788,1,12,1,4,0,11,2019,14
21789,0,1,11,4,0,11,2019,15
21790,0,75,1,4,0,11,2019,16
21791,1,28,9,1,0,11,2019,16
21792,1,49,12,4,0,11,2019,16
21793,1,40,0,4,0,11,2019,16
21794,1,13,9,1,0,11,2019,16
21795,1,39,9,1,0,11,2019,16
21796,1,12,0,4,0,11,2019,16
21797,1,78,0,4,0,11,2019,17
21798,1,83,0,4,0,11,2019,17
21799,1,81,12,4,0,11,2019,17
21800,1,45,9,1,0,11,2019,17
21801,1,12,12,4,0,11,2019,18
21802,1,9,0,4,0,11,2019,18
21803,1,69,0,4,0,11,2019,18
21804,1,46,9,1,0,11,2019,18
21805,1,65,1,4,0,11,2019,18
21806,1,78,0,4,0,11,2019,19
21807,1,23,1,4,0,11,2019,19
21808,1,1,0,4,0,11,2019,22
21809,1,49,0,4,0,11,2019,22
21810,0,81,1,4,1,11,2019,4
21811,1,92,1,4,0,11,2019,6
21812,1,1,0,4,1,11,2019,7
21813,0,76,12,4,1,11,2019,7
21814,1,10,0,4,1,11,2019,7
21815,0,13,7,4,1,11,2019,8
21816,1,83,1,4,1,11,2019,8
21817,1,59,9,1,1,11,2019,8
21818,1,34,12,4,1,11,2019,9
21819,1,58,0,4,1,11,2019,9
21820,1,13,12,4,1,11,2019,10
21821,1,40,12,4,1,11,2019,11
21822,0,23,11,4,1,11,2019,11
21823,1,13,12,4,1,11,2019,12
21824,1,12,12,4,1,11,2019,13
21825,1,58,12,4,1,11,2019,13
21826,1,58,1,4,1,11,2019,15
21827,1,13,12,4,1,11,2019,15
21828,1,1,0,4,1,11,2019,15
21829,1,25,12,4,1,11,2019,15
21830,1,51,12,4,1,11,2019,16
21831,1,50,9,1,1,11,2019,16
21832,1,9,0,4,1,11,2019,16
21833,1,13,0,4,1,11,2019,16
21834,1,47,1,4,1,11,2019,17
21835,0,1,0,4,1,11,2019,18
21836,1,23,12,4,1,11,2019,18
21837,1,81,9,1,1,11,2019,19
21838,1,90,9,1,1,11,2019,20
21839,0,87,10,4,1,11,2019,21
21840,1,45,1,4,2,11,2019,6
21841,1,65,1,4,2,11,2019,7
21842,0,8,0,4,2,11,2019,7
21843,1,25,9,1,2,11,2019,7
21844,1,12,0,4,2,11,2019,7
21845,1,46,9,1,2,11,2019,8
21846,1,89,9,1,2,11,2019,9
21847,1,13,0,4,2,11,2019,9
21848,1,49,12,4,2,11,2019,10
21849,0,42,10,4,2,11,2019,10
21850,0,23,0,4,2,11,2019,10
21851,1,51,0,4,2,11,2019,10
21852,1,51,0,4,2,11,2019,10
21853,1,34,9,1,2,11,2019,11
21854,1,49,0,4,2,11,2019,11
21855,1,78,12,4,2,11,2019,11
21856,1,58,8,4,2,11,2019,11
21857,1,78,9,4,2,11,2019,11
21858,0,89,3,4,2,11,2019,12
21859,1,92,9,1,2,11,2019,12
21860,1,49,12,4,2,11,2019,12
21861,1,12,12,4,2,11,2019,12
21862,0,85,0,4,2,11,2019,12
21863,1,79,0,4,2,11,2019,12
21864,1,40,9,1,2,11,2019,13
21865,1,58,1,4,2,11,2019,13
21866,1,34,0,4,2,11,2019,13
21867,0,34,3,4,2,11,2019,13
21868,1,52,9,1,2,11,2019,13
21869,0,12,12,4,2,11,2019,14
21870,1,74,0,4,2,11,2019,15
21871,1,65,1,4,2,11,2019,15
21872,1,9,12,4,2,11,2019,17
21873,1,39,0,4,2,11,2019,18
21874,1,75,9,1,2,11,2019,18
21875,1,34,0,4,2,11,2019,19
21876,1,1,0,4,2,11,2019,19
21877,0,83,0,4,2,11,2019,19
21878,1,12,9,1,2,11,2019,20
21879,1,87,7,4,2,11,2019,21
21880,0,23,9,1,2,11,2019,21
21881,1,34,9,1,2,11,2019,22
21882,0,47,12,4,2,11,2019,22
21883,1,67,9,1,2,11,2019,23
21884,1,12,12,4,3,11,2019,1
21885,1,23,12,4,3,11,2019,6
21886,1,1,9,1,3,11,2019,6
21887,1,78,12,4,3,11,2019,6
21888,1,90,0,4,3,11,2019,7
21889,1,49,0,4,3,11,2019,7
21890,1,35,0,4,3,11,2019,7
21891,1,31,0,4,3,11,2019,8
21892,1,58,0,4,3,11,2019,8
21893,1,12,0,4,3,11,2019,8
21894,1,31,9,1,3,11,2019,8
21895,1,39,12,4,3,11,2019,8
21896,1,23,0,4,3,11,2019,9
21897,1,78,9,1,3,11,2019,9
21898,0,50,12,4,3,11,2019,9
21899,0,58,1,4,3,11,2019,9
21900,1,58,0,4,3,11,2019,10
21901,1,92,1,4,3,11,2019,10
21902,1,42,9,1,3,11,2019,10
21903,1,49,9,1,3,11,2019,10
21904,1,69,12,4,3,11,2019,11
21905,1,78,0,4,3,11,2019,12
21906,1,12,9,1,3,11,2019,13
21907,1,34,9,1,3,11,2019,13
21908,1,49,7,4,3,11,2019,14
21909,0,17,3,4,3,11,2019,14
21910,1,49,0,4,3,11,2019,14
21911,1,51,12,4,3,11,2019,14
21912,1,85,9,1,3,11,2019,14
21913,1,12,0,4,3,11,2019,15
21914,1,46,1,4,3,11,2019,16
21915,1,73,12,4,3,11,2019,16
21916,0,50,1,4,3,11,2019,16
21917,1,34,9,1,3,11,2019,17
21918,1,65,0,4,3,11,2019,18
21919,1,73,9,1,3,11,2019,18
21920,1,6,0,4,3,11,2019,19
